director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Jerry Jameson,71.0,216.0,10.0,598.0,1521.0,9557668.0,6844,4622,1.0,92.0,38000000.0,3995.0,798.0,10.0,4.2,328
François Girard,94.0,130.0,63.0,2.0,24.0,9473382.0,26832,29,3.0,247.0,10000000.0,1998.0,3.0,7.7,1.85,0
Josh Schwartz,77.0,86.0,90.0,635.0,962.0,9402410.0,11233,3715,1.0,32.0,14000000.0,2012.0,925.0,5.4,2.35,0
John Waters,215.0,290.0,0.0,1258.0,2336.0,9338802.0,49407,6911,8.0,440.0,23010000.0,5966.0,1529.0,19.0,4.88,3795
Kenneth Lonergan,238.0,297.0,100.0,950.0,15000.0,9226770.0,34198,18926,1.0,350.0,15200000.0,4011.0,1710.0,14.2,3.7,756
Aaron Schneider,160.0,100.0,11.0,970.0,13000.0,9176553.0,19147,19330,1.0,97.0,7500000.0,2009.0,3000.0,7.1,2.35,0
Tom Ford,281.0,99.0,192.0,292.0,14000.0,9166863.0,83182,14816,2.0,247.0,7000000.0,2009.0,343.0,7.6,2.35,16000
Tina Gordon Chism,43.0,95.0,24.0,426.0,931.0,9123834.0,4065,3322,6.0,33.0,15000000.0,2013.0,539.0,5.3,2.35,0
Duncan Tucker,169.0,103.0,2.0,226.0,2000.0,9013113.0,36321,3192,2.0,230.0,1000000.0,2005.0,508.0,7.4,1.85,0
Russ Meyer,101.0,109.0,199.0,44.0,503.0,9000000.0,7584,731,8.0,137.0,900000.0,1970.0,46.0,6.2,2.35,0
Julian Schnabel,301.0,220.0,464.0,530.0,10413.0,8952066.0,105791,12831,5.0,253.0,3300000.0,4003.0,1133.0,14.9,3.7,13000
Benson Lee,65.0,110.0,9.0,826.0,997.0,8888355.0,7894,3177,19.0,25.0,20000000.0,2013.0,941.0,5.0,1.85,0
Patrick Stettner,186.0,165.0,10.0,862.0,49944.0,8854157.0,16499,52238,2.0,234.0,4000000.0,4007.0,1037.0,12.3,3.7,605
Brian Dannelly,121.0,92.0,12.0,797.0,3000.0,8786715.0,40274,5668,5.0,324.0,5000000.0,2004.0,835.0,6.9,1.85,0
Mort Nathan,63.0,97.0,2.0,461.0,890.0,8586376.0,26598,3161,4.0,132.0,20000000.0,2002.0,852.0,4.9,1.85,1000
Jeff Kanew,11.0,105.0,6.0,371.0,723.0,8508843.0,7470,2368,1.0,35.0,18000000.0,1989.0,422.0,5.5,1.37,0
Jorma Taccone,163.0,95.0,434.0,472.0,1000.0,8460995.0,35888,2618,3.0,125.0,10000000.0,2010.0,622.0,5.5,2.35,0
Steve James,76.0,276.0,46.0,202.0,1007.0,8362801.0,24653,1625,2.0,111.0,8700000.0,3991.0,279.0,15.1,2.99,0
Darnell Martin,81.0,109.0,67.0,192.0,436.0,8134217.0,15412,1141,3.0,90.0,12000000.0,2008.0,223.0,7.0,2.35,0
Wil Shriner,49.0,91.0,6.0,596.0,8000.0,8080116.0,6562,10732,0.0,66.0,15000000.0,2006.0,625.0,5.6,1.85,647
Todd Solondz,381.0,320.0,1131.0,1892.0,23529.0,8049821.0,87307,43402,11.0,710.0,3800000.0,6002.0,12389.0,21.8,5.55,0
Marilyn Agrelo,84.0,105.0,2.0,0.0,0.0,8044906.0,3156,0,2.0,65.0,0.0,2005.0,0.0,7.5,1.85,588
George Stevens,27.0,225.0,126.0,202.0,940.0,8000000.0,6484,1934,6.0,100.0,20000000.0,1965.0,208.0,6.6,2.76,1000
William A. Fraker,25.0,98.0,28.0,102.0,372.0,8000000.0,1400,927,0.0,41.0,18000000.0,1981.0,262.0,5.0,2.35,346
George Sidney,43.0,316.0,72.0,553.0,1912.0,8000000.0,7784,4687,5.0,164.0,8425214.0,5845.0,1618.0,20.5,4.07,1038
Lexi Alexander,151.0,103.0,189.0,766.0,3000.0,7948159.0,48999,6563,1.0,280.0,35000000.0,2008.0,967.0,6.0,2.35,0
Larry Clark,147.0,206.0,368.0,633.0,3730.0,7927302.0,88465,6603,1.0,744.0,1500000.0,3996.0,850.0,14.0,3.7,0
Nicholas Jarecki,288.0,107.0,27.0,360.0,664.0,7918283.0,41574,2440,1.0,145.0,12000000.0,2012.0,591.0,6.6,1.85,0
Christopher Leitch,29.0,95.0,4.0,152.0,641.0,7888703.0,8465,1389,1.0,65.0,3000000.0,1987.0,168.0,3.2,1.85,491
Jason Bateman,126.0,89.0,0.0,322.0,628.0,7764027.0,38459,2061,0.0,119.0,10000000.0,2013.0,497.0,6.7,2.35,0
István Szabó,93.0,104.0,109.0,202.0,405.0,7739049.0,10680,847,2.0,112.0,18000000.0,2004.0,204.0,7.1,1.85,562
Kar-Wai Wong,659.0,346.0,0.0,603.0,21521.0,7722395.0,110261,23685,4.0,438.0,60600000.0,6024.0,1262.0,20.7,7.05,13000
Lauren Lazin,26.0,112.0,2.0,321.0,786.0,7707563.0,7687,2638,0.0,32.0,0.0,2003.0,633.0,8.0,1.85,0
Gilles Paquet-Brenner,136.0,111.0,15.0,121.0,1000.0,7691700.0,12937,2140,2.0,73.0,10000000.0,2010.0,767.0,7.5,2.35,0
Michael Corrente,113.0,195.0,60.0,616.0,1241.0,7690595.0,12785,3252,6.0,148.0,15000000.0,4006.0,669.0,12.8,4.2,226
Jeff Lowell,100.0,95.0,4.0,655.0,939.0,7563670.0,21268,3651,0.0,53.0,10000000.0,2008.0,702.0,5.2,2.35,518
James Melkonian,10.0,82.0,7.0,27.0,584.0,7557877.0,2129,1002,0.0,37.0,0.0,1995.0,246.0,4.6,1.85,138
Jean-Jacques Mantello,9.0,42.0,0.0,0.0,844.0,7518876.0,172,844,0.0,5.0,6000000.0,2008.0,0.0,6.5,1.78,28
Richard J. Lewis,193.0,134.0,12.0,329.0,891.0,7501404.0,21086,1873,2.0,87.0,0.0,2010.0,460.0,7.3,2.35,0
Menno Meyjes,118.0,106.0,43.0,460.0,1000.0,7486906.0,17436,2495,0.0,71.0,27000000.0,2007.0,506.0,6.8,1.85,0
Tommy Lee Jones,380.0,229.0,0.0,856.0,1455.0,7452158.0,55564,4523,3.0,331.0,31000000.0,4019.0,920.0,14.1,4.7,0
Steve Boyum,59.0,173.0,18.0,1080.0,40000.0,7410282.0,6191,45955,3.0,75.0,24000000.0,4003.0,2284.0,7.9,1.85,1192
Dave Borthwick,31.0,77.0,3.0,593.0,787.0,7382993.0,3851,2185,0.0,114.0,20000000.0,2006.0,690.0,2.8,1.85,346
Kevin Tenney,65.0,98.0,85.0,186.0,265.0,7369373.0,4288,901,1.0,74.0,2000000.0,1986.0,194.0,5.7,1.85,0
Karan Johar,230.0,321.0,320.0,941.0,16000.0,7294138.0,83757,19354,4.0,499.0,712000000.0,4016.0,1327.0,14.0,4.7,27659
Don Coscarelli,385.0,279.0,456.0,1085.0,22674.0,7282851.0,63740,26696,3.0,553.0,12000000.0,5972.0,1438.0,19.9,5.55,812
Lars von Trier,756.0,409.0,9000.0,1402.0,13963.0,7261566.0,226705,22940,2.0,1322.0,34400000.0,6016.0,5364.0,22.5,7.05,51000
John Cameron Mitchell,516.0,287.0,789.0,408.0,1301.0,7235268.0,94264,2801,3.0,581.0,13000000.0,6017.0,601.0,21.3,5.48,0
Werner Herzog,478.0,242.0,0.0,701.0,35000.0,7182331.0,149585,38079,2.0,417.0,30000000.0,4015.0,805.0,14.0,3.7,6000
Mike Mills,375.0,201.0,202.0,228.0,1730.0,7101387.0,92111,3224,4.0,233.0,7200000.0,4015.0,788.0,13.8,4.2,15708
Asghar Farhadi,354.0,123.0,0.0,620.0,786.0,7098492.0,151812,2501,2.0,264.0,500000.0,2011.0,712.0,8.4,1.85,48000
Ian Iqbal Rashid,62.0,94.0,8.0,66.0,328.0,7070459.0,4600,760,0.0,18.0,0.0,2007.0,122.0,3.3,1.85,238
Nnegest Likké,37.0,99.0,18.0,233.0,939.0,7059537.0,8279,2321,0.0,101.0,3000000.0,2006.0,407.0,3.0,1.85,837
Michael Dowse,194.0,187.0,62.0,699.0,2326.0,7044511.0,60695,6384,5.0,150.0,23000000.0,4015.0,2246.0,13.7,4.7,0
Sylvain Chomet,167.0,80.0,162.0,0.0,23.0,7002255.0,42462,29,0.0,312.0,9500000.0,2003.0,6.0,7.8,1.66,0
Scott Alexander,29.0,81.0,25.0,654.0,931.0,6982680.0,6965,3848,0.0,69.0,10000000.0,2000.0,744.0,5.7,1.85,262
Roger Avary,180.0,209.0,1350.0,1132.0,16902.0,6944715.0,61661,21510,2.0,518.0,5500000.0,3995.0,1401.0,13.2,3.7,853
Stuart Gordon,137.0,177.0,432.0,1853.0,2000.0,6870758.0,33354,10516,1.0,187.0,18000000.0,3997.0,1922.0,12.2,3.7,1661
James Ponsoldt,220.0,95.0,53.0,478.0,8000.0,6851969.0,105591,10040,1.0,178.0,2500000.0,2013.0,1000.0,7.1,2.35,10000
Risa Bramon Garcia,67.0,101.0,112.0,612.0,1000.0,6851636.0,13010,2697,5.0,182.0,6000000.0,1999.0,744.0,5.9,1.85,0
Marcus Dunstan,147.0,82.0,87.0,444.0,1000.0,6842058.0,36029,3818,0.0,99.0,10000000.0,2012.0,581.0,6.1,2.35,14000
Joon-ho Bong,851.0,236.0,1168.0,472.0,11629.0,6764441.0,250355,13459,5.0,793.0,12254700000.0,4019.0,955.0,14.0,3.7,65000
J.S. Cardone,56.0,90.0,23.0,560.0,847.0,6755271.0,7319,3004,4.0,131.0,5000000.0,2001.0,591.0,5.3,1.85,327
Tony Kaye,209.0,253.0,582.0,1418.0,2073.0,6736048.0,784799,7837,2.0,1449.0,30500000.0,6013.0,1674.0,24.1,1.85,35596
Chris Eyre,56.0,89.0,149.0,580.0,912.0,6719300.0,8224,3163,3.0,132.0,2000000.0,1998.0,752.0,7.2,1.85,0
Raymond De Felitta,149.0,104.0,20.0,130.0,3000.0,6670712.0,27301,3825,6.0,101.0,6000000.0,2009.0,591.0,7.4,1.85,0
Lorene Scafaria,265.0,101.0,63.0,172.0,7000.0,6619173.0,87203,7747,2.0,221.0,10000000.0,2012.0,353.0,6.7,2.35,25000
Jeb Stuart,58.0,246.0,22.0,565.0,702.0,6564934.0,10205,4653,1.0,84.0,37000000.0,4007.0,676.0,13.1,4.7,892
Debra Granik,365.0,100.0,81.0,179.0,34000.0,6531491.0,111658,34446,2.0,297.0,2000000.0,2010.0,248.0,7.2,1.85,20000
Joshua Marston,155.0,101.0,13.0,6.0,280.0,6517198.0,30474,308,0.0,172.0,3000000.0,2004.0,11.0,7.5,1.85,0
S.S. Rajamouli,44.0,159.0,50.0,72.0,218.0,6498000.0,62756,554,1.0,410.0,18026148.0,2015.0,133.0,8.4,1.85,21000
Timothy Björklund,33.0,74.0,0.0,719.0,886.0,6491350.0,1231,5139,0.0,26.0,10000000.0,2004.0,808.0,5.8,1.85,49
Kevin Spacey,150.0,215.0,36000.0,1263.0,28000.0,6471114.0,19453,37407,4.0,317.0,28000000.0,4000.0,6000.0,12.8,4.7,225
Cyrus Nowrasteh,24.0,111.0,19.0,107.0,241.0,6462576.0,1449,824,0.0,30.0,18500000.0,2016.0,118.0,5.4,2.35,0
Shari Springer Berman,284.0,209.0,60.0,373.0,14474.0,6456666.0,46123,16441,4.0,255.0,7000000.0,4013.0,522.0,13.4,4.2,916
Anne Fontaine,306.0,223.0,210.0,812.0,18527.0,6426200.0,55337,26004,1.0,152.0,35430000.0,4022.0,6086.0,12.9,4.7,0
Vicky Jenson,97.0,88.0,96.0,360.0,24000.0,6373693.0,11498,25637,1.0,53.0,15000000.0,2009.0,971.0,5.3,1.85,0
Anna Boden,163.0,101.0,16.0,472.0,943.0,6350058.0,106098,2786,3.0,150.0,8000000.0,2010.0,769.0,7.2,1.85,20000
John Maybury,161.0,94.0,11.0,566.0,1000.0,6301131.0,92850,5085,0.0,263.0,29000000.0,2005.0,948.0,7.1,2.35,0
Émile Gaudreault,67.0,92.0,9.0,71.0,636.0,6239558.0,5548,1033,0.0,67.0,5000000.0,2003.0,210.0,6.7,1.85,352
Caroline Link,73.0,141.0,11.0,8.0,56.0,6173485.0,10672,105,0.0,84.0,7000000.0,2001.0,36.0,7.7,2.35,802
Jay Levey,59.0,150.0,3.0,448.0,859.0,6157157.0,21416,3942,1.0,198.0,5000000.0,1989.0,448.0,7.0,1.85,0
Linda Mendoza,32.0,76.0,17.0,571.0,591.0,6126237.0,3419,2851,3.0,41.0,0.0,2003.0,579.0,4.8,1.85,419
Nicholaus Goossen,61.0,90.0,4.0,556.0,2000.0,6088249.0,67853,5202,0.0,202.0,0.0,2006.0,936.0,7.0,2.35,0
David Schwimmer,277.0,206.0,0.0,298.0,1044.0,6057185.0,92733,1938,0.0,280.0,9500000.0,4017.0,432.0,13.6,4.7,10000
Scott Kalvert,38.0,96.0,9.0,934.0,12000.0,6044618.0,6200,26961,1.0,92.0,10000000.0,2002.0,11000.0,5.6,2.35,398
Dave Meyers,16.0,84.0,11.0,249.0,489.0,6026908.0,536,2196,0.0,13.0,2000000.0,1999.0,469.0,4.3,0.0,43
Matthew Robbins,60.0,108.0,25.0,94.0,1000.0,6000000.0,10832,1263,0.0,102.0,18000000.0,1981.0,115.0,6.7,2.35,0
Ben Lewin,337.0,95.0,20.0,365.0,422.0,5997134.0,36381,1899,3.0,126.0,1000000.0,2012.0,374.0,7.2,1.85,11000
Brian Trenchard-Smith,56.0,284.0,159.0,784.0,2647.0,5975374.0,6140,5684,4.0,156.0,35000000.0,6021.0,920.0,12.5,3.7,974
Yash Chopra,79.0,368.0,294.0,1397.0,16000.0,5969277.0,76745,23746,4.0,405.0,14217600.0,4016.0,3860.0,14.8,4.7,14000
Doug Lefler,90.0,102.0,4.0,112.0,14000.0,5932060.0,29285,14625,0.0,174.0,35000000.0,2007.0,394.0,5.4,2.35,0
Matt Piedmont,133.0,84.0,4.0,546.0,8000.0,5895238.0,17169,10123,1.0,70.0,6000000.0,2012.0,806.0,5.5,2.35,9000
Charles S. Dutton,76.0,110.0,534.0,511.0,865.0,5881504.0,5917,2972,2.0,50.0,39000000.0,2004.0,534.0,5.3,2.35,177
Craig Bolotin,39.0,99.0,7.0,730.0,3000.0,5871603.0,3116,6485,3.0,39.0,13000000.0,1999.0,1000.0,6.0,1.85,251
Patricia Cardoso,75.0,179.0,30.0,1103.0,1872.0,5844929.0,6544,6383,2.0,113.0,5100000.0,4012.0,1343.0,13.3,3.63,757
Charles Ferguson,256.0,307.0,351.0,35.0,13414.0,5771252.0,62771,13615,0.0,186.0,5500000.0,6032.0,149.0,23.6,4.2,63121
Carlos Carrera,85.0,118.0,12.0,67.0,201.0,5709616.0,11088,546,0.0,110.0,1800000.0,2002.0,163.0,6.8,1.85,544
Dean Wright,43.0,145.0,0.0,280.0,639.0,5669081.0,3665,1807,1.0,57.0,10818775.0,2012.0,377.0,6.6,2.35,0
Sngmoo Lee,95.0,100.0,19.0,433.0,624.0,5664251.0,22309,2056,1.0,102.0,45000000.0,2010.0,489.0,6.3,2.35,0
Marcos Siega,31.0,95.0,32.0,324.0,843.0,5654777.0,4875,2165,3.0,26.0,25000000.0,2005.0,593.0,4.1,2.35,206
Jean-Marie Poiré,85.0,309.0,24.0,269.0,757.0,5623079.0,46715,1546,4.0,192.0,230000000.0,5992.0,358.0,18.8,7.05,701
Cédric Klapisch,117.0,202.0,164.0,277.0,884.0,5548136.0,37226,1960,7.0,174.0,5600000.0,3998.0,456.0,14.2,3.51,166
Matt Maiellaro,82.0,86.0,8.0,357.0,2000.0,5518918.0,12160,3071,0.0,73.0,750000.0,2007.0,424.0,6.9,1.85,307
Bob Odenkirk,97.0,183.0,0.0,864.0,1778.0,5514741.0,29139,4873,2.0,104.0,10000000.0,4013.0,1265.0,11.3,3.7,1250
Tony Maylam,39.0,96.0,6.0,38.0,206.0,5430822.0,8391,493,0.0,75.0,7000000.0,1992.0,192.0,6.2,1.85,0
John Michael McDonagh,261.0,96.0,51.0,28.0,3000.0,5359774.0,64794,3569,0.0,131.0,6000000.0,2011.0,482.0,7.3,2.35,17000
Dan Fogelman,139.0,106.0,102.0,970.0,14000.0,5348317.0,20810,18712,0.0,100.0,10000000.0,2015.0,3000.0,7.1,0.0,0
Hal Needham,40.0,99.0,379.0,251.0,456.0,5333658.0,2541,1356,2.0,54.0,20000000.0,1982.0,278.0,3.5,1.85,0
Craig Johnson,185.0,93.0,7.0,180.0,3000.0,5283379.0,31254,3986,2.0,79.0,0.0,2014.0,439.0,6.8,2.35,0
Robert Townsend,21.0,81.0,467.0,287.0,467.0,5228617.0,2770,1431,1.0,32.0,100000.0,1987.0,322.0,7.0,1.85,471
Tony Richardson,39.0,230.0,124.0,587.0,1467.0,5100000.0,15103,3395,1.0,117.0,8500000.0,3947.0,821.0,12.8,3.22,673
Fina Torres,72.0,92.0,26.0,417.0,1000.0,5018450.0,8546,2687,0.0,86.0,8000000.0,2000.0,905.0,5.3,2.35,859
Luca Guadagnino,181.0,120.0,64.0,72.0,144.0,5004648.0,14031,474,1.0,114.0,10000000.0,2009.0,110.0,7.0,1.85,0
Blair Hayes,47.0,84.0,2.0,690.0,15000.0,5002310.0,25541,18864,0.0,181.0,13000000.0,2001.0,816.0,5.6,2.35,0
Eugène Lourié,67.0,80.0,7.0,21.0,57.0,5000000.0,4812,205,0.0,88.0,210000.0,1953.0,40.0,6.7,1.37,465
Blake Edwards,55.0,256.0,1376.0,122.0,1100.0,5000000.0,21143,1759,2.0,123.0,30000000.0,3945.0,328.0,13.3,4.7,724
Olivier Assayas,246.0,230.0,214.0,325.0,12576.0,4993383.0,67008,13984,1.0,162.0,13004500.0,4010.0,663.0,14.2,4.2,171
Peter Kassovitz,68.0,120.0,0.0,693.0,49000.0,4956401.0,12601,51657,2.0,89.0,15000000.0,1999.0,1000.0,6.5,1.85,0
Morgan Neville,149.0,91.0,9.0,13.0,130.0,4946250.0,9540,198,0.0,80.0,1000000.0,2013.0,19.0,7.4,1.78,14000
Todd Lincoln,145.0,83.0,57.0,62.0,465.0,4930798.0,16268,730,1.0,108.0,17000000.0,2012.0,152.0,4.1,2.35,0
Jez Butterworth,111.0,93.0,16.0,258.0,567.0,4919896.0,21530,1775,1.0,159.0,13000000.0,2001.0,326.0,6.1,2.35,618
Laurence Dunmore,111.0,114.0,2.0,567.0,40000.0,4829497.0,31433,42484,1.0,260.0,0.0,2004.0,1000.0,6.4,2.35,0
Pawel Pawlikowski,393.0,168.0,168.0,80.0,768.0,4818693.0,50992,968,1.0,226.0,1700000.0,4017.0,110.0,14.2,3.18,17869
Dewey Nicks,66.0,86.0,4.0,424.0,960.0,4814244.0,12437,2415,4.0,107.0,11000000.0,2002.0,448.0,5.3,1.85,405
Bruce Paltrow,65.0,112.0,28.0,215.0,555.0,4734235.0,8217,1227,0.0,123.0,15000000.0,2000.0,403.0,6.0,1.85,573
Mitch Davis,33.0,208.0,14.0,576.0,11989.0,4720371.0,4294,14630,9.0,100.0,7000000.0,4016.0,1013.0,11.6,1.85,650
Deb Hagan,42.0,94.0,0.0,664.0,1000.0,4693919.0,11011,4484,0.0,78.0,6500000.0,2008.0,1000.0,4.6,1.85,422
Tim Hunter,45.0,99.0,28.0,223.0,18000.0,4600000.0,11763,19649,2.0,111.0,1900000.0,1986.0,1000.0,7.1,1.85,0
Zach Cregger,76.0,90.0,138.0,263.0,373.0,4542775.0,18313,1831,2.0,73.0,6000000.0,2009.0,308.0,5.1,1.85,985
Allison Anders,80.0,202.0,198.0,1141.0,4793.0,4479171.0,78949,9908,8.0,199.0,4250000.0,3994.0,1580.0,12.8,1.85,93
Vincent Paronnaud,242.0,89.0,10.0,106.0,963.0,4443403.0,70194,1754,0.0,158.0,7300000.0,2007.0,545.0,8.0,1.85,14000
Jonathan Teplitzky,186.0,116.0,6.0,212.0,25000.0,4435083.0,27882,39463,2.0,119.0,18000000.0,2013.0,14000.0,7.1,2.35,18000
Robert Kenner,120.0,94.0,11.0,2.0,37.0,4417124.0,42389,42,0.0,183.0,0.0,2008.0,3.0,7.9,1.78,37000
Mark Tarlov,35.0,96.0,3.0,353.0,4000.0,4394936.0,11439,5668,1.0,190.0,6000000.0,1999.0,812.0,5.3,2.35,901
Randall Miller,110.0,144.0,38.0,401.0,25882.0,4374246.0,12330,27643,0.0,91.0,5034000.0,3998.0,1156.0,13.9,2.35,16
Eric Bross,46.0,172.0,98.0,1002.0,1427.0,4356743.0,3878,5505,3.0,82.0,21000000.0,4012.0,1104.0,9.6,3.63,58
Hart Bochner,15.0,79.0,157.0,219.0,4000.0,4350774.0,10476,4908,3.0,52.0,8000000.0,1994.0,248.0,6.5,1.85,0
Scott Marshall,63.0,183.0,14.0,1312.0,2906.0,4333855.0,7714,10625,1.0,75.0,10000000.0,4013.0,1695.0,9.3,3.7,409
Vondie Curtis-Hall,66.0,104.0,170.0,202.0,736.0,4273372.0,19412,1854,1.0,308.0,22000000.0,2001.0,218.0,2.1,2.35,0
Steven Shainberg,268.0,226.0,60.0,556.0,21769.0,4267651.0,81188,27424,3.0,487.0,20800000.0,4008.0,3413.0,13.6,3.7,15000
Paul Gross,34.0,216.0,658.0,824.0,1611.0,4239767.0,10613,5327,3.0,185.0,27500000.0,4010.0,1241.0,12.5,4.2,971
Marc Abraham,99.0,119.0,18.0,9.0,20.0,4234040.0,14301,64,0.0,45.0,20000000.0,2008.0,18.0,7.0,2.35,0
Ritesh Batra,195.0,104.0,25.0,73.0,638.0,4231500.0,30479,822,2.0,162.0,1000000.0,2013.0,85.0,7.8,2.35,16000
Jean-Paul Rappeneau,97.0,249.0,44.0,458.0,1409.0,4230907.0,9178,3284,6.0,78.0,20000000.0,3998.0,1089.0,14.0,4.7,497
Adam Rifkin,46.0,190.0,178.0,367.0,1471.0,4193025.0,30763,3223,0.0,195.0,15250000.0,4014.0,941.0,13.0,2.35,47
Russell Crowe,183.0,111.0,0.0,234.0,523.0,4190530.0,53341,1795,0.0,185.0,22500000.0,2014.0,468.0,7.1,2.35,18000
Damien O'Donnell,82.0,96.0,70.0,163.0,883.0,4170647.0,14548,1616,0.0,161.0,1900000.0,1999.0,183.0,6.9,1.85,1000
Peter M. Cohen,48.0,82.0,0.0,51.0,472.0,4142507.0,3665,858,1.0,81.0,3000000.0,2000.0,324.0,4.4,1.85,131
Charles Robert Carner,35.0,97.0,18.0,742.0,834.0,4131640.0,5463,4091,2.0,20.0,7500000.0,2008.0,749.0,3.1,1.85,140
Rodrigo García,383.0,238.0,254.0,1171.0,9000.0,4124827.0,29343,13246,9.0,163.0,12825000.0,4020.0,1356.0,13.9,4.7,0
Gareth Evans,481.0,102.0,338.0,60.0,1000.0,4105123.0,148221,1445,0.0,316.0,1100000.0,2011.0,342.0,7.6,1.85,51000
Chan-wook Park,976.0,331.0,0.0,596.0,4434.0,4095234.0,494309,6833,4.0,1175.0,4215000000.0,6021.0,1204.0,22.9,7.05,74000
Ronan Chapalain,7.0,41.0,0.0,0.0,55.0,4074023.0,296,55,0.0,4.0,5000000.0,2010.0,0.0,6.9,1.78,89
Philip Saville,25.0,125.0,10.0,109.0,866.0,4068087.0,2164,1281,1.0,74.0,17000000.0,2003.0,147.0,7.7,1.85,0
Wolfgang Becker,153.0,121.0,31.0,43.0,65.0,4063859.0,114407,200,2.0,225.0,4800000.0,2003.0,51.0,7.7,1.85,11000
Jeffrey W. Byrd,23.0,95.0,2.0,807.0,927.0,4006906.0,3229,4990,7.0,20.0,15000000.0,2005.0,912.0,4.1,1.85,83
Rodman Flender,59.0,92.0,6.0,577.0,890.0,4002955.0,33745,3654,0.0,198.0,20000000.0,1999.0,729.0,6.2,1.85,0
Sam Firstenberg,40.0,90.0,44.0,93.0,615.0,4000000.0,6046,872,0.0,46.0,350000.0,1987.0,96.0,4.7,1.85,583
Jon Poll,146.0,97.0,20.0,442.0,21000.0,3950294.0,56654,22577,5.0,124.0,12000000.0,2007.0,569.0,7.0,1.85,0
Xavier Beauvois,195.0,122.0,22.0,32.0,186.0,3950029.0,12411,416,0.0,89.0,4000000.0,2010.0,135.0,7.2,2.35,0
Whit Stillman,223.0,197.0,178.0,325.0,1050.0,3945743.0,14768,2625,6.0,106.0,225000.0,4001.0,550.0,13.2,3.51,865
Anthony Hickox,22.0,98.0,16.0,222.0,687.0,3902679.0,3943,1806,0.0,49.0,3000000.0,1993.0,233.0,5.3,1.66,217
Miranda July,151.0,91.0,244.0,244.0,538.0,3885134.0,31130,1349,0.0,243.0,2000000.0,2005.0,363.0,7.4,1.85,0
Ayan Mukerji,25.0,160.0,0.0,417.0,964.0,3827466.0,25122,2350,2.0,102.0,0.0,2013.0,551.0,6.9,0.0,0
Brian Baugh,20.0,120.0,3.0,234.0,984.0,3773863.0,4583,2563,1.0,55.0,1000000.0,2009.0,801.0,7.1,2.35,0
Laurent Cantet,212.0,128.0,39.0,0.0,15.0,3766595.0,29248,17,7.0,86.0,0.0,2008.0,2.0,7.5,2.35,0
Michael Radford,176.0,228.0,106.0,1047.0,14962.0,3752725.0,31756,19717,3.0,179.0,28000000.0,4018.0,1416.0,13.6,4.7,0
Deepa Mehta,125.0,227.0,750.0,90.0,1113.0,3751829.0,18199,1765,0.0,202.0,0.0,4003.0,431.0,15.6,2.35,522
Mabrouk El Mechri,119.0,93.0,19.0,619.0,15000.0,3749061.0,28629,30134,3.0,113.0,20000000.0,2012.0,13000.0,4.9,2.35,0
Michael Haneke,989.0,382.0,0.0,622.0,6741.0,3742664.0,192909,8472,1.0,819.0,35900000.0,6028.0,769.0,22.2,5.55,33000
Jill Sprecher,120.0,200.0,22.0,684.0,11584.0,3731789.0,12652,15261,6.0,226.0,4500000.0,3998.0,1372.0,13.5,1.85,596
Rick de Oliveira,52.0,96.0,2.0,0.0,960.0,3713002.0,3611,972,1.0,62.0,8000000.0,2003.0,12.0,2.7,1.85,131
Christophe Barratier,112.0,97.0,25.0,57.0,517.0,3629758.0,44151,745,0.0,110.0,5500000.0,2004.0,86.0,7.9,2.35,0
Max Joseph,158.0,96.0,31.0,328.0,804.0,3590010.0,20885,3013,0.0,60.0,2000000.0,2015.0,625.0,6.1,1.85,0
Michael Cuesta,227.0,209.0,104.0,724.0,10080.0,3587475.0,40891,13106,2.0,208.0,5700000.0,4015.0,1030.0,14.2,4.2,13420
Floria Sigismondi,259.0,106.0,50.0,741.0,17000.0,3571735.0,39260,21711,2.0,129.0,10000000.0,2010.0,908.0,6.6,2.35,0
Stacy Peralta,160.0,196.0,294.0,33.0,74.0,3569663.0,14215,233,1.0,125.0,0.0,4005.0,72.0,15.6,1.37,0
Tom Schulman,30.0,95.0,45.0,267.0,578.0,3559990.0,8005,1363,0.0,49.0,3000000.0,1997.0,341.0,5.3,1.85,417
Richard Kwietniowski,132.0,197.0,46.0,362.0,22471.0,3553318.0,13992,24451,2.0,131.0,10000000.0,4000.0,1125.0,14.3,4.2,61
Katja von Garnier,106.0,98.0,18.0,220.0,837.0,3525161.0,15388,1675,0.0,190.0,0.0,2007.0,400.0,5.5,2.35,0
Mike Marvin,70.0,93.0,28.0,415.0,1000.0,3500000.0,10082,2319,2.0,100.0,2700000.0,1986.0,695.0,5.9,1.85,0
Jeremy Saulnier,601.0,185.0,114.0,325.0,1727.0,3477142.0,71523,3364,0.0,260.0,6066167.0,4028.0,677.0,14.2,4.7,10000
Maggie Carey,97.0,104.0,38.0,690.0,801.0,3447339.0,29517,2667,7.0,79.0,1500000.0,2013.0,727.0,5.8,1.78,0
Duke Johnson,328.0,90.0,26.0,0.0,1000.0,3442820.0,31489,1442,0.0,140.0,8000000.0,2015.0,442.0,7.3,2.35,0
